,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement
1150,23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,2,Research Scientist,Single,191870,1.0,11,1,5.0,2,5,1,4.0,4.0,4.0,3
1151,40,No,Travel_Frequently,Research & Development,21,3,Medical,Female,3,Research Scientist,Married,197170,1.0,21,0,10.0,1,10,9,4.0,3.0,4.0,2
1152,40,No,Travel_Rarely,Research & Development,8,1,Medical,Female,5,Research Scientist,Married,35440,3.0,18,3,15.0,3,11,5,2.0,2.0,3.0,2
1153,25,No,Travel_Rarely,Sales,20,5,Medical,Female,2,Laboratory Technician,Married,85000,4.0,12,0,6.0,2,2,1,3.0,2.0,3.0,3
1154,30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,Male,2,Research Scientist,Married,46610,1.0,11,0,12.0,3,12,1,4.0,2.0,2.0,2
1155,25,No,Travel_Rarely,Research & Development,7,2,Medical,Male,5,Sales Executive,Divorced,41030,6.0,15,1,7.0,2,2,0,4.0,3.0,2.0,3
1156,47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Executive,Single,42490,2.0,13,1,25.0,2,17,12,1.0,3.0,3.0,2
1157,33,No,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Divorced,140260,1.0,12,0,1.0,4,1,0,2.0,3.0,2.0,3
1158,38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,Female,2,Sales Executive,Married,68930,0.0,17,0,16.0,3,15,5,4.0,2.0,3.0,3
1159,31,No,Travel_Rarely,Research & Development,10,4,Medical,Female,3,Sales Executive,Married,61250,0.0,13,1,3.0,3,2,1,1.0,3.0,3.0,3
1160,38,No,Travel_Frequently,Research & Development,1,4,Other,Male,2,Research Scientist,Married,36690,2.0,19,0,10.0,2,8,7,1.0,3.0,3.0,3
1161,42,No,Travel_Rarely,Research & Development,6,3,Medical,Male,2,Laboratory Technician,Divorced,100080,6.0,19,1,9.0,3,4,1,4.0,1.0,2.0,1
1162,41,No,Travel_Rarely,Sales,2,2,Medical,Male,1,Healthcare Representative,Married,23870,3.0,17,1,12.0,1,5,1,4.0,4.0,3.0,1
1163,47,No,Non-Travel,Research & Development,21,2,Medical,Male,1,Sales Executive,Married,46390,0.0,11,1,14.0,2,13,5,3.0,2.0,1.0,2
1164,35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Healthcare Representative,Married,78980,7.0,15,0,5.0,2,2,2,4.0,3.0,3.0,2
1165,22,No,Travel_Rarely,Human Resources,12,1,Human Resources,Male,2,Sales Executive,Single,25340,0.0,11,0,4.0,1,3,1,4.0,3.0,4.0,3
1166,35,No,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Sales Executive,Single,131420,1.0,25,2,10.0,4,10,0,2.0,3.0,3.0,3
1167,33,No,Travel_Rarely,Sales,3,4,Medical,Male,3,Healthcare Representative,Married,16110,0.0,14,0,10.0,2,9,8,2.0,4.0,3.0,2
1168,32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Manufacturing Director,Single,53630,1.0,13,0,6.0,4,6,4,3.0,2.0,3.0,3
1169,40,No,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Director,Married,50710,8.0,17,1,8.0,3,1,0,1.0,4.0,2.0,2
1170,32,No,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,136950,0.0,13,0,3.0,3,2,2,2.0,2.0,3.0,3
1171,39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Sales Executive,Single,134020,7.0,14,1,18.0,1,7,1,1.0,4.0,3.0,3
1172,38,No,Travel_Rarely,Sales,20,4,Medical,Female,2,Research Director,Married,20290,3.0,11,1,20.0,3,18,1,2.0,3.0,3.0,2
1173,32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Manager,Married,63770,1.0,12,2,14.0,3,14,5,3.0,4.0,3.0,3
1174,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Sales Executive,Married,54290,1.0,17,1,16.0,3,16,6,3.0,4.0,3.0,3
1175,25,No,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Manufacturing Director,Divorced,27850,0.0,21,0,6.0,2,5,0,1.0,3.0,2.0,3
1176,52,No,Non-Travel,Research & Development,2,4,Other,Male,1,Manager,Divorced,46140,2.0,16,1,16.0,3,9,0,1.0,4.0,2.0,3
1177,44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,1,Sales Representative,Single,26100,6.0,15,0,6.0,2,4,1,2.0,4.0,3.0,3
1178,21,No,Travel_Rarely,Sales,10,5,Medical,Male,3,Research Scientist,Single,66870,1.0,19,3,2.0,0,2,1,3.0,1.0,3.0,3
1179,39,No,Non-Travel,Research & Development,3,4,Life Sciences,Female,2,Research Director,Single,47240,2.0,12,1,21.0,4,6,1,4.0,4.0,2.0,4
1180,23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,2,Manufacturing Director,Married,61790,1.0,11,0,1.0,3,1,1,4.0,1.0,2.0,3
1181,36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,Female,2,Laboratory Technician,Married,61200,0.0,19,0,10.0,2,9,3,1.0,4.0,3.0,3
1182,36,No,Travel_Frequently,Research & Development,16,1,Medical,Male,2,Sales Executive,Divorced,105960,7.0,15,0,18.0,3,4,0,4.0,2.0,3.0,2
1183,56,No,Non-Travel,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Divorced,54670,1.0,20,0,13.0,6,13,1,3.0,3.0,2.0,2
1184,29,Yes,Travel_Rarely,Research & Development,9,4,Medical,Male,2,Sales Representative,Married,29960,9.0,25,0,4.0,4,2,2,1.0,4.0,4.0,3
1185,42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,Male,3,Research Scientist,Married,99980,5.0,24,2,24.0,3,22,4,1.0,3.0,2.0,2
1186,56,Yes,Travel_Rarely,Sales,10,4,Other,Male,2,Sales Executive,Married,40780,8.0,24,1,14.0,3,10,9,4.0,3.0,1.0,3
1187,41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,Female,1,Healthcare Representative,Married,109200,0.0,15,1,21.0,3,20,0,1.0,2.0,3.0,4
1188,34,No,Travel_Rarely,Sales,1,3,Medical,Female,1,Laboratory Technician,Married,62320,1.0,13,1,8.0,3,8,1,4.0,3.0,3.0,3
1189,36,No,Non-Travel,Sales,1,1,Medical,Female,1,Human Resources,Divorced,132470,1.0,14,0,15.0,3,15,11,4.0,4.0,2.0,3
1190,41,No,Travel_Rarely,Research & Development,1,5,Medical,Male,1,Healthcare Representative,Divorced,40810,2.0,13,0,14.0,3,5,0,3.0,2.0,3.0,3
1191,32,No,Travel_Rarely,Sales,9,4,Life Sciences,Female,2,Research Scientist,Single,57690,1.0,11,0,4.0,3,4,1,4.0,1.0,3.0,3
1192,35,No,Travel_Rarely,Research & Development,16,3,Medical,Female,2,Healthcare Representative,Single,23940,1.0,16,1,9.0,3,9,1,3.0,4.0,3.0,3
1193,38,No,Travel_Rarely,Research & Development,23,3,Medical,Male,3,Sales Representative,Married,39040,1.0,22,0,10.0,3,10,1,1.0,4.0,3.0,2
1194,50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,Female,2,Laboratory Technician,Divorced,167990,7.0,14,1,12.0,2,6,0,2.0,3.0,3.0,2
1195,36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,Male,1,Healthcare Representative,Married,29500,4.0,14,0,8.0,1,6,0,2.0,3.0,2.0,2
1196,45,No,Travel_Rarely,Sales,24,3,Life Sciences,Male,1,Laboratory Technician,Single,36290,8.0,16,1,8.0,2,5,0,4.0,3.0,3.0,4
1197,40,No,Travel_Rarely,Sales,10,4,Life Sciences,Male,1,Research Scientist,Single,93620,2.0,11,1,8.0,6,2,2,3.0,3.0,3.6,3
1198,35,No,Travel_Frequently,Sales,7,2,Life Sciences,Male,2,Manufacturing Director,Married,32290,1.0,25,0,10.0,2,10,0,3.0,3.0,4.0,2
1199,40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,1,Manager,Married,35780,2.0,14,1,20.0,2,5,0,3.0,3.0,3.0,3
1200,35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,Male,2,Research Scientist,Married,79880,1.0,18,0,4.0,3,4,1,3.0,4.0,3.0,3
1201,29,No,Travel_Rarely,Research & Development,1,3,Medical,Male,3,Sales Executive,Married,42840,4.0,11,0,10.0,5,4,0,4.0,2.0,3.0,2
1202,29,No,Travel_Rarely,Research & Development,5,3,Medical,Male,2,Sales Representative,Single,75530,1.0,19,0,5.0,3,5,0,4.0,1.0,1.0,3
1203,50,Yes,Travel_Rarely,Research & Development,17,3,Medical,Male,1,Research Scientist,Divorced,173280,4.0,15,2,20.0,1,3,2,4.0,1.0,3.0,3
1204,39,No,Travel_Rarely,Sales,25,3,Medical,Male,2,Sales Executive,Married,197010,0.0,11,0,21.0,3,20,9,2.0,4.0,2.0,4
1205,31,No,Non-Travel,Research & Development,8,4,Life Sciences,Female,4,Sales Executive,Single,147320,0.0,12,0,10.0,3,9,1,2.0,1.0,3.0,3
1206,26,No,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Manager,Single,92780,0.0,20,0,5.0,3,4,0,4.0,3.0,3.0,3
1207,36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,Male,1,Sales Executive,Married,13590,4.0,12,0,17.0,2,5,0,3.0,4.0,3.0,3
1208,39,No,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Research Scientist,Married,47790,4.0,14,2,9.0,3,7,1,4.0,1.0,3.0,3
1209,27,No,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Laboratory Technician,Married,164220,1.0,20,1,6.0,3,6,0,2.0,2.0,3.0,3
1210,49,No,Travel_Frequently,Research & Development,6,1,Medical,Male,3,Healthcare Representative,Married,29960,2.0,18,1,17.0,2,9,0,4.0,2.0,2.0,2
1211,34,No,Travel_Rarely,Sales,4,3,Medical,Female,1,Sales Executive,Married,12610,2.0,14,1,6.0,6,4,1,2.0,3.0,4.0,3
1212,41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Single,20990,8.0,12,1,8.0,2,6,0,2.0,4.0,1.0,3
1213,49,No,Travel_Frequently,Sales,1,4,Life Sciences,Female,2,Manufacturing Director,Married,58100,1.0,21,1,10.0,2,10,1,3.0,2.0,3.0,3
1214,37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,56470,6.0,19,0,7.0,2,0,0,4.0,3.0,3.0,3
1215,33,No,Travel_Frequently,Research & Development,10,2,Medical,Male,2,Research Scientist,Married,34200,1.0,14,0,8.0,3,8,3,4.0,3.0,3.0,3
1216,27,No,Travel_Rarely,Sales,5,4,Medical,Female,4,Manufacturing Director,Married,44000,9.0,17,1,6.0,3,2,2,1.0,2.0,3.0,2
1217,32,No,Travel_Frequently,Research & Development,9,2,Medical,Female,2,Research Scientist,Single,35000,0.0,16,1,8.0,2,7,3,4.0,4.0,2.0,2
1218,59,No,Travel_Rarely,Sales,2,2,Marketing,Female,5,Sales Representative,Married,20660,4.0,12,1,12.0,3,1,0,3.0,1.0,2.0,3
1219,30,No,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Laboratory Technician,Divorced,171690,1.0,17,2,1.0,2,1,0,4.0,3.0,3.0,3
1220,38,No,Travel_Frequently,Sales,18,4,Life Sciences,Male,2,Healthcare Representative,Single,41620,0.0,15,1,10.0,1,9,1,4.0,3.0,3.0,3
1221,36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,92040,6.0,23,1,17.0,2,7,7,3.0,3.0,2.0,3
1222,35,No,Travel_Rarely,Human Resources,3,4,Human Resources,Male,2,Manager,Married,32940,0.0,11,0,6.0,2,5,0,1.0,2.0,3.0,3
1223,29,No,Travel_Rarely,Sales,29,4,Life Sciences,Male,2,Laboratory Technician,Single,21270,0.0,11,1,10.0,3,9,0,4.0,3.0,3.0,2
1224,31,No,Travel_Rarely,Research & Development,2,2,Medical,Male,2,Laboratory Technician,Divorced,39750,1.0,15,1,5.0,3,5,4,1.8,3.0,2.0,3
1225,34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,Male,1,Laboratory Technician,Divorced,107930,0.0,11,3,3.0,1,2,1,2.0,4.0,3.0,2
1226,28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,5,Research Director,Single,100960,5.0,13,0,6.0,2,4,0,3.0,3.0,3.0,3
1227,29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,Female,4,Laboratory Technician,Divorced,36460,1.0,14,0,10.0,3,10,8,2.0,1.0,3.0,4
1228,32,No,Travel_Rarely,Human Resources,22,3,Human Resources,Female,2,Research Director,Divorced,74460,0.0,19,0,7.0,3,6,0,1.0,2.0,2.0,3
1229,22,No,Non-Travel,Research & Development,8,3,Life Sciences,Female,3,Sales Executive,Divorced,108510,1.0,16,1,1.0,2,1,0,4.0,4.0,2.0,4
1230,53,No,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Manager,Married,21090,2.0,13,0,31.0,3,25,3,1.0,4.0,3.0,3
1231,38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,1,Manufacturing Director,Single,37220,5.0,14,0,6.0,0,3,1,4.0,4.0,3.0,3
1232,24,No,Non-Travel,Research & Development,1,5,Life Sciences,Male,3,Research Scientist,Divorced,93800,0.0,16,0,5.0,2,4,1,1.0,3.0,2.0,2
1233,36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Research Director,Single,54860,7.0,12,1,10.0,2,5,0,3.0,1.0,3.0,3
1234,34,No,Travel_Rarely,Sales,24,3,Marketing,Male,4,Research Scientist,Single,27420,0.0,11,1,13.0,2,12,2,1.0,2.0,3.0,3
1235,21,No,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Manufacturing Director,Single,137570,1.0,12,1,0.0,3,0,0,3.0,4.0,3.0,3
1236,34,Yes,Travel_Rarely,Sales,15,2,Marketing,Female,2,Research Scientist,Single,84630,2.0,13,0,8.0,2,4,1,2.0,1.0,3.0,1
1237,53,No,Travel_Rarely,Sales,2,1,Life Sciences,Male,5,Human Resources,Divorced,31620,4.0,15,0,26.0,4,14,4,3.0,3.0,2.0,3
1238,32,Yes,Travel_Frequently,Research & Development,10,3,Medical,Female,2,Manufacturing Director,Single,165980,1.0,13,0,10.0,2,10,6,2.0,1.0,3.0,3
1239,42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,2,Laboratory Technician,Married,66510,0.0,20,0,10.0,5,9,4,3.0,2.0,3.0,2
1240,44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Manufacturing Director,Married,23450,3.0,15,2,24.0,0,22,5,1.0,4.0,3.0,3
1241,46,No,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Research Scientist,Single,34200,3.0,13,2,22.0,3,2,2,2.0,1.0,2.0,1
1242,33,No,Travel_Rarely,Sales,3,3,Medical,Male,1,Manufacturing Director,Single,43730,4.0,14,0,7.0,3,1,0,3.0,4.0,3.0,3
1243,44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,Male,5,Healthcare Representative,Married,47590,2.0,21,0,9.0,2,4,1,4.0,4.0,4.0,3
1244,30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,1,Research Scientist,Single,53010,1.0,16,1,10.0,3,10,1,4.0,3.0,3.0,3
1245,39,Yes,Travel_Rarely,Human Resources,1,4,Medical,Male,1,Sales Executive,Married,36730,3.0,14,1,19.0,3,1,0,4.0,4.0,4.0,3
1246,24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,Male,3,Sales Executive,Married,47680,2.0,11,1,6.0,2,2,2,2.0,4.0,2.0,2
1247,43,No,Travel_Rarely,Sales,9,5,Technical Degree,Female,1,Research Director,Divorced,12740,1.0,19,0,6.0,3,5,1,4.0,3.0,2.0,2
1248,50,Yes,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Research Director,Married,49000,1.0,11,0,3.0,3,3,0,1.0,3.0,3.0,2
1249,35,No,Travel_Rarely,Sales,2,4,Marketing,Male,3,Manufacturing Director,Married,104660,1.0,13,0,2.0,1,2,2,4.0,4.0,3.0,3
1250,36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,Female,4,Sales Executive,Married,170070,9.0,12,1,6.0,2,1,0,2.0,1.0,4.0,2
1251,33,No,Travel_Frequently,Sales,9,2,Marketing,Male,4,Human Resources,Married,29090,2.0,11,0,10.0,2,5,1,3.0,1.0,3.0,2
1252,35,No,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Research Scientist,Divorced,57650,1.0,14,1,1.0,2,1,0,3.0,4.0,3.0,3
1253,27,No,Travel_Rarely,Sales,8,2,Marketing,Female,3,Research Scientist,Divorced,45990,1.0,15,1,1.0,3,1,0,4.0,1.0,3.0,2
1254,26,Yes,Travel_Rarely,Sales,4,3,Marketing,Male,2,Manager,Single,24040,1.0,12,0,1.0,6,1,0,1.0,3.0,2.0,3
1255,27,No,Travel_Frequently,Sales,24,3,Life Sciences,Male,4,Healthcare Representative,Single,31720,1.0,20,1,9.0,1,9,1,4.0,3.0,3.0,3
1256,30,No,Travel_Frequently,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,20330,1.0,14,1,12.0,3,12,3,3.0,4.0,3.0,1
1257,41,Yes,Travel_Rarely,Sales,20,4,Marketing,Male,2,Sales Executive,Married,102090,1.0,13,1,23.0,2,22,15,2.0,3.0,3.0,3
1258,34,No,Non-Travel,Research & Development,7,2,Technical Degree,Female,1,Research Scientist,Single,86200,0.0,13,1,10.0,2,9,8,2.0,3.0,3.0,2
1259,37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,Female,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,2.0,2.0,3.0,2
1260,46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,Male,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,1.0,4.0,3.0,3
1261,35,No,Travel_Rarely,Research & Development,8,4,Medical,Female,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,4.0,4.0,3.0,3
1262,48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,1.0,3.0,3.0,1
1263,28,Yes,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,3.0,3.0,2.0,3
1264,44,No,Travel_Rarely,Research & Development,1,1,Medical,Female,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,2.0,1.0,2.0,3
1265,35,No,Non-Travel,Research & Development,5,4,Technical Degree,Female,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3.0,1.0,3.0,3
1266,26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Female,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,3.0,4.0,2.0,3
1267,33,No,Travel_Frequently,Sales,29,4,Life Sciences,Female,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,1.0,4.0,3.0,3
1268,35,No,Travel_Frequently,Research & Development,15,3,Medical,Male,3,Manufacturing Director,Married,65490,1.0,20,0,9.0,3,9,1,2.0,1.0,2.0,3
1269,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,Female,1,Laboratory Technician,Married,63880,3.0,13,0,4.0,6,2,2,3.0,1.0,3.0,2
1270,31,No,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Divorced,112440,3.0,12,1,10.0,3,7,1,4.0,4.0,2.0,3
1271,37,No,Travel_Rarely,Sales,4,3,Marketing,Male,4,Human Resources,Divorced,160320,1.0,13,0,7.0,2,7,0,1.0,3.0,4.0,3
1272,32,No,Travel_Rarely,Research & Development,21,3,Other,Male,2,Sales Executive,Married,23620,1.0,11,0,9.0,2,9,7,1.0,4.0,3.0,3
1273,38,No,Travel_Frequently,Research & Development,25,3,Medical,Male,2,Manufacturing Director,Single,163280,1.0,17,3,10.0,2,10,9,4.0,4.0,3.0,3
1274,50,No,Travel_Rarely,Sales,2,4,Marketing,Female,4,Research Scientist,Divorced,83760,5.0,14,3,29.0,2,27,13,2.0,3.0,2.0,3
1275,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,1,Laboratory Technician,Single,166060,7.0,11,0,28.0,6,21,7,1.0,1.0,2.0,3
1276,36,No,Travel_Rarely,Sales,1,2,Marketing,Female,2,Sales Executive,Divorced,86060,1.0,14,2,17.0,3,17,12,3.0,3.0,3.0,3
1277,55,No,Travel_Rarely,Research & Development,7,3,Medical,Male,3,Research Scientist,Divorced,22720,2.0,17,1,21.0,2,5,0,4.0,3.0,3.0,3
1278,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,Female,2,Laboratory Technician,Single,20180,1.0,13,0,6.0,5,6,0,2.0,2.0,3.0,3
1279,45,No,Travel_Rarely,Research & Development,1,2,Medical,Female,1,Sales Executive,Divorced,70830,2.0,12,1,25.0,5,1,0,2.0,1.0,3.0,3
1280,35,No,Travel_Frequently,Human Resources,9,3,Other,Female,2,Sales Representative,Married,40840,4.0,13,1,5.0,3,3,1,2.0,1.0,2.0,3
1281,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,Male,4,Laboratory Technician,Married,144110,0.0,18,3,2.0,2,1,0,4.0,3.0,2.0,4
1282,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,Male,3,Research Scientist,Single,23080,7.0,19,1,20.0,4,4,1,1.0,3.0,2.0,2
1283,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,1,Sales Representative,Married,48410,0.0,11,0,6.0,3,5,0,3.0,2.0,3.0,3
1284,31,No,Travel_Rarely,Research & Development,3,2,Medical,Female,3,Sales Executive,Single,42850,1.0,21,1,1.0,2,1,1,3.0,2.0,3.0,1
1285,32,No,Travel_Rarely,Sales,3,4,Life Sciences,Male,2,Manufacturing Director,Married,97150,1.0,15,1,10.0,1,10,0,2.0,2.0,3.0,2
1286,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Sales Representative,Married,43200,3.0,17,0,5.0,2,1,0,2.0,4.0,3.0,3
1287,31,No,Travel_Rarely,Research & Development,27,3,Medical,Female,2,Research Director,Single,21320,1.0,18,0,11.0,3,11,1,3.0,4.0,3.0,3
1288,35,No,Travel_Rarely,Research & Development,2,4,Medical,Male,2,Healthcare Representative,Single,101240,0.0,14,1,16.0,2,15,2,3.0,1.0,3.0,4
1289,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,Female,1,Sales Executive,Married,54730,4.0,13,0,17.0,3,0,0,4.0,1.0,4.0,1
1290,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,Sales Executive,Single,52070,4.0,17,3,16.0,3,5,0,1.0,3.0,4.0,3
1291,46,No,Travel_Rarely,Research & Development,9,3,Medical,Male,3,Manager,Divorced,164370,8.0,15,1,16.0,0,4,0,2.0,2.0,3.0,3
1292,30,No,Travel_Rarely,Sales,18,3,Life Sciences,Male,4,Human Resources,Married,22960,1.0,18,1,10.0,2,10,3,4.0,4.0,2.0,3
1293,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,Female,3,Human Resources,Single,40690,1.0,13,0,6.0,5,6,0,2.0,3.0,3.0,3
1294,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,74410,3.0,12,1,24.0,4,1,1,1.0,4.0,3.0,3
1295,38,No,Non-Travel,Sales,11,1,Marketing,Male,2,Laboratory Technician,Divorced,24300,7.0,13,2,17.0,2,13,1,2.0,4.0,3.0,4
1296,34,No,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,1.0,2.0,3.0,3
1297,56,No,Travel_Rarely,Human Resources,2,1,Medical,Male,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,4.0,4.0,2.0,3
1298,23,No,Travel_Rarely,Research & Development,10,3,Medical,Male,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,3.0,1.0,3.0,3
1299,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,Female,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,4.0,4.0,3.0,2
1300,30,No,Travel_Rarely,Sales,8,2,Technical Degree,Male,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,3.0,4.0,3.0,4
1301,46,Yes,Travel_Rarely,Sales,1,2,Medical,Female,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,3.0,4.0,3.0,3
1302,40,No,Travel_Frequently,Research & Development,6,3,Medical,Male,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,3.0,2.0,2.0,2
1303,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Female,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,3.0,4.0,1.0,3
1304,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,3.0,2.0,2.0,3
1305,46,No,Travel_Frequently,Research & Development,12,1,Medical,Male,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,3.0,1.0,2.0,3
1306,32,No,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,2.0,3.0,3.0,2
1307,54,No,Travel_Rarely,Research & Development,25,1,Medical,Female,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,1.0,3.0,1.0,2
1308,24,No,Travel_Rarely,Sales,6,2,Marketing,Male,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,1.0,3.0,2.0,3
1309,28,No,Non-Travel,Sales,9,4,Medical,Male,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,2.0,3.0,4.0,2
1310,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,4.0,3.0,2.0,4
1311,44,No,Non-Travel,Research & Development,23,2,Medical,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2.0,2.0,4.0,2
1312,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,Male,2,Healthcare Representative,Divorced,54840,1.2,17,0,7.0,4,3,0,3.0,1.0,3.0,3
1313,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,4.0,1.0,3.0,2
1314,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,4.0,4.0,3.0,3
1315,34,No,Travel_Rarely,Research & Development,1,4,Other,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,1.0,3.0,3.0,2
1316,37,No,Non-Travel,Sales,24,2,Life Sciences,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,3.0,4.0,4.0,3
1317,59,No,Non-Travel,Research & Development,12,2,Life Sciences,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,3.0,4.0,3.0,3
